label,index
2,260832
2,260833
2,260835
4,260836
1,260837
3,260838
4,260839
3,260840
1,260841
2,260842
2,260843
1,260844
2,260845
1,260846
1,260847
1,260850
1,260851
1,260852
2,260854
4,260855
4,260856
1,260857
4,260858
0,260859
4,260860
1,260861
4,260862
1,260863
4,260864
3,260865
1,260866
4,260867
2,260868
4,260869
1,260870
3,260871
1,260872
3,260874
2,260875
3,260876
1,260877
3,260878
2,260879
3,260880
4,260881
1,260882
0,260883
1,260885
3,260886
1,260887
4,260888
4,260889
4,260890
4,260892
4,260893
1,260895
3,260896
1,260897
1,260898
1,260899
3,260900
4,260901
1,260902
2,260903
3,260904
2,260905
1,260906
2,260907
2,260908
4,260909
1,260910
3,260911
1,260912
2,260913
4,260914
1,260915
1,260916
3,260917
1,260918
4,260919
4,260920
1,260921
1,260922
3,260923
1,260924
3,260925
3,260926
0,260927
4,260928
3,260929
3,260930
4,260931
3,260932
4,260933
2,260934
3,260935
1,260936
4,260937
3,260938
1,260939
3,260940
2,260941
4,260942
3,260943
1,260944
2,260945
1,260946
1,260947
4,260948
1,260950
4,260951
2,260953
4,260954
3,260955
3,260956
4,260957
3,260958
2,260959
4,260960
4,260961
1,260962
4,260963
0,260965
3,260966
4,260967
1,260968
2,260969
0,260970
4,260971
1,260972
1,260973
3,260974
1,260975
4,260976
3,260978
4,260980
1,260981
1,260982
1,260983
3,260984
4,260985
0,260986
3,260987
3,260988
3,260989
2,260990
2,260991
2,260992
1,260993
4,260994
2,260995
2,260996
4,260997
3,260998
2,261000
1,261001
2,261002
4,261003
4,261004
4,261005
3,261007
0,261008
0,261010
3,261011
4,261012
3,261013
3,261014
1,261015
1,261016
4,261017
1,261018
4,261019
1,261020
3,261021
2,261022
4,261023
3,261024
1,261026
4,261027
3,261028
1,261029
3,261030
3,261031
1,261032
3,261033
2,261034
1,261035
3,261036
3,261037
1,261039
1,261040
3,261041
3,261042
0,261043
4,261044
4,261045
2,261046
4,261048
4,261050
3,261051
2,261052
1,261053
4,261054
3,261055
4,261056
0,261057
3,261058
0,261059
2,261060
1,261062
1,261063
1,261064
4,261065
4,261066
4,261067
4,261068
4,261069
4,261070
4,261071
4,261072
4,261073
3,261074
3,261075
1,261076
4,261077
3,261078
2,261079
1,261080
4,261081
2,261082
1,261083
1,261084
1,261085
1,261087
1,261088
1,261089
2,261090
4,261091
3,261092
4,261093
1,261094
4,261095
4,261096
4,261097
2,261098
4,261099
2,261100
1,261101
2,261102
3,261103
2,261104
3,261105
1,261133
4,261134
2,261135
1,261136
2,261137
2,261138
2,261139
1,261140
2,261141
3,261143
2,261144
1,261145
3,261146
2,261149
2,261377
2,261378
4,261402
1,261403
4,261404
1,261405
1,261406
2,261431
2,261432
2,261433
4,261434
2,261435
1,261436
3,261437
1,261438
3,261439
4,261440
4,261442
1,261443
4,261444
1,261445
1,261446
3,261447
1,261448
2,261450
1,261451
3,261453
1,261454
1,261455
3,261458
3,261459
3,261460
4,261461
1,261462
3,261463
4,261465
3,261468
3,261469
1,261471
4,261472
3,261473
1,261476
3,261478
1,261479
1,261482
3,261483
3,261484
4,261488
3,261489
1,261490
1,261492
4,261493
3,261496
3,261499
4,261500
2,261501
3,261502
2,261503
4,261504
1,261505
3,261506
3,261507
3,261508
3,261509
4,261510
2,261512
4,261515
3,261516
2,261518
3,261522
1,261523
4,261524
4,261525
4,261526
4,261527
4,261528
4,261530
3,261531
2,261535
4,261536
3,261537
1,261540
3,261543
4,261544
3,261545
1,261567
4,261568
3,261575
3,261615
4,261622
3,261657
1,261658
3,261770
3,261771
4,261772
1,261773
3,261774
3,261775
1,261776
4,261777
1,261779
4,261780
1,261781
2,261782
2,261783
3,261784
4,261785
2,261786
4,261787
4,261788
3,261789
3,261790
3,261791
3,261794
1,261795
1,261801
3,261802
1,261803
1,261804
3,261805
3,261806
3,261807
2,261808
1,261812
3,261827
3,261828
2,261829
0,261830
1,261831
4,261832
3,261834
1,261835
3,261836
3,261837
4,261838
3,261839
0,261840
1,261841
4,261842
3,261843
1,261844
3,261845
2,261850
1,261851
1,261852
3,261853
3,261854
4,261855
3,261856
2,261857
4,261862
1,261863
3,261864
3,261865
3,261867
1,261868
2,261872
1,261873
3,261876
4,261877
2,261889
4,261904
2,261905
3,261906
3,261907
4,261924
1,261926
4,261929
3,261942
4,261943
2,261956
4,261957
1,261958
2,261959
4,261960
1,261962
1,261963
4,261964
2,261965
4,261966
3,261967
4,261968
4,261969
2,261970
3,262002
3,262003
4,262004
1,262005
1,262006
4,262020
3,262021
4,262022
4,262023
2,262024
1,262025
1,262026
4,262027
1,262030
3,262140
3,262141
4,262142
4,262143
1,262144
3,262145
2,262146
4,262147
3,262148
4,262150
1,262151
3,262152
4,262153
2,262154
2,262155
2,262156
4,262157
4,262158
2,262159
4,262160
2,262161
2,262162
2,262163
2,262164
4,262165
3,262166
1,262167
1,262168
2,262169
4,262170
4,262171
4,262172
1,262173
4,262174
1,262175
2,262176
4,262177
2,262246
2,262247
1,262248
1,262275
2,262276
1,262277
2,262278
1,262412
2,262413
3,262414
3,262415
2,262416
2,262417
2,262418
4,262419
2,262420
4,262421
2,262422
3,262423
2,262424
3,262425
2,262426
4,262427
1,262428
2,262429
2,262430
2,262431
1,262432
3,262433
3,262434
1,262438
1,262439
4,262440
1,262441
4,262442
2,262443
4,262444
4,262446
2,262447
3,262448
3,262449
1,262450
3,262451
1,262452
1,262453
3,262454
0,262455
2,262456
3,262457
1,262458
1,262459
2,262460
2,262461
1,262462
1,262463
4,262464
4,262465
2,262466
2,262467
3,262468
1,262469
4,262470
2,262471
2,262472
3,262473
4,262474
1,262475
1,262476
1,262477
2,262478
1,262479
4,262480
0,262481
0,262482
3,262483
1,262484
3,262485
1,262486
2,262487
2,262488
1,262489
3,262490
1,262491
3,262492
1,262493
3,262494
2,262495
1,262496
4,262497
3,262498
2,262499
1,262500
4,262501
1,262502
4,262503
4,262504
2,262505
2,262506
2,262507
3,262508
3,262509
1,262510
3,262511
2,262512
1,262513
3,262514
3,262515
3,262516
4,262517
1,262518
1,262519
4,262520
2,262521
3,262522
1,262523
3,262524
3,262525
1,262526
1,262527
1,262528
3,262529
0,262530
3,262531
2,262533
2,262534
4,262535
2,262536
4,262537
4,262538
3,262539
4,262540
2,262541
4,262543
2,262544
4,262545
3,262546
0,262547
1,262548
3,262549
3,262550
3,262552
4,262553
3,262554
4,262557
1,262558
3,262559
1,262560
3,262561
1,262562
4,262563
1,262564
3,262565
2,262566
4,262567
0,262568
2,262569
1,262570
1,262571
4,262572
3,262573
2,262578
3,262579
3,262580
3,262581
2,262582
3,262583
3,262584
3,262585
3,262586
1,262587
2,262588
3,262589
4,262590
3,262592
4,262593
1,262595
1,262596
4,262599
2,262600
4,262601
1,262602
1,262639
3,262640
1,262641
1,262642
4,262643
3,262644
3,262645
1,262646
1,262647
1,262648
3,262649
3,262650
3,262651
1,262652
3,262653
4,262654
4,262655
3,262656
3,262657
2,262658
1,262659
2,262660
1,262661
2,262662
2,262663
2,262664
1,262665
4,262666
2,262667
3,262668
2,262669
4,262670
4,262671
3,262672
3,262673
1,262674
3,262675
3,262676
3,262677
0,262678
2,262679
4,262680
1,262681
3,262684
1,262685
2,262686
1,262687
2,262688
3,262689
2,262690
1,262691
1,262692
1,262693
1,262695
4,262696
1,262697
3,262698
4,262699
1,262700
1,262701
3,262702
3,262703
1,262704
4,262705
2,262707
3,262709
3,262710
3,262711
3,262712
3,262713
3,262714
3,262715
3,262716
1,262717
4,262718
3,262719
1,262722
1,262723
4,262724
1,262725
0,262726
4,262727
1,262728
2,262729
4,262730
1,262731
0,262732
0,262733
3,262734
3,262735
4,262736
1,262737
2,262738
2,262739
2,262740
4,262741
1,262742
3,262743
1,262744
1,262745
4,262746
4,262747
4,262748
1,262749
3,262750
1,262751
3,262754
3,262755
1,262756
1,262759
3,262760
3,262761
1,262762
4,262769
2,262770
1,262771
3,262775
3,262776
3,262777
4,262778
1,262779
3,262780
1,262781
4,262782
2,262784
1,262785
3,262787
2,262788
4,262789
2,262790
4,262791
2,262792
2,262793
3,262794
3,262795
4,262796
2,262797
3,262798
3,262799
1,262801
2,262804
4,262805
3,262806
1,262807
1,262808
2,262809
4,262810
4,262816
0,262817
1,262818
1,262819
3,262825
3,262827
1,262832
3,262833
3,262858
3,262876
3,262877
2,262878
4,262884
4,262886
4,262898
4,262899
3,262900
3,262901
0,262902
4,262904
2,262905
3,262906
4,262907
2,262908
1,262909
3,262910
3,262911
4,262912
1,262913
4,262914
2,262915
3,262916
1,262917
3,262918
1,262919
2,262920
4,262921
3,262922
4,262928
1,262945
1,262946
1,262947
1,262948
1,262949
1,262950
3,262951
1,262952
1,262953
4,262954
3,262955
2,262956
1,262957
1,262958
1,262960
4,262961
3,262962
4,262967
3,262984
1,262985
4,262986
2,262987
0,262988
3,262989
3,262990
3,262991
1,262992
1,262993
2,262994
4,262995
2,262996
4,262997
1,262998
3,262999
1,263000
3,263002
2,263003
4,263004
3,263005
1,263006
4,263007
4,263008
2,263009
1,263011
1,263012
3,263013
1,263014
3,263015
2,263017
2,263018
1,263019
1,263020
2,263021
2,263022
4,263023
3,263024
3,263025
4,263027
2,263028
0,263029
1,263030
2,263031
1,263032
4,263033
4,263034
1,263036
1,263037
1,263039
2,263040
3,263041
3,263042
3,263043
2,263044
1,263045
3,263046
4,263047
2,263048
1,263049
3,263050
1,263051
1,263052
2,263053
3,263054
4,263056
4,263057
1,263058
3,263059
3,263060
2,263061
4,263062
3,263063
4,263064
3,263065
3,263066
1,263068
3,263069
3,263070
3,263071
4,263072
2,263073
1,263074
3,263075
3,263076
2,263077
1,263078
3,263079
4,263080
1,263081
2,263082
3,263083
4,263084
3,263088
1,263089
3,263093
1,263094
4,263185
2,263186
3,263187
3,263192
1,263193
2,263194
2,263195
4,263196
2,263197
4,263198
4,263199
4,263200
3,263201
2,263202
1,263203
4,263204
3,263205
4,263206
2,263207
0,263208
2,263209
0,263210
1,263211
0,263212
2,263213
2,263214
3,263215
4,263216
1,263217
1,263218
2,263219
1,263220
3,263222
1,263223
1,263224
2,263226
4,263227
1,263228
4,263229
4,263230
4,263231
2,263232
2,263233
2,263234
2,263235
0,263236
4,263237
2,263238
4,263239
1,263240
1,263241
4,263242
2,263243
1,263244
4,263245
3,263246
3,263247
4,263248
0,263249
3,263251
2,263252
1,263253
3,263278
3,263279
2,263280
3,263281
2,263284
4,263288
1,263289
1,263290
2,263291
2,263292
4,263294
4,263295
4,263296
2,263297
0,263298
1,263299
1,263300
1,263302
3,263303
4,263304
1,263305
1,263306
0,263307
4,263308
4,263309
4,263310
3,263311
4,263312
1,263313
4,263314
1,263315
3,263316
2,263317
1,263318
4,263319
4,263320
2,263321
4,263328
4,263329
4,263330
2,263331
4,263332
4,263333
0,263334
4,263335
4,263336
3,263337
1,263338
3,263339
3,263340
3,263341
4,263342
4,263343
3,263344
1,263345
1,263346
3,263347
2,263349
1,263350
1,263351
1,263352
1,263353
1,263354
1,263355
3,263356
3,263357
3,263358
4,263359
3,263360
3,263361
3,263362
1,263363
3,263367
4,263368
3,263369
2,263370
4,263371
1,263372
4,263373
1,263374
2,263375
3,263376
1,263377
4,263378
1,263379
4,263380
1,263381
3,263382
3,263383
1,263384
2,263385
2,263386
2,263387
4,263388
1,263390
2,263391
3,263392
3,263393
1,263394
4,263395
4,263396
2,263397
2,263398
1,263399
3,263400
3,263402
3,263404
0,263405
1,263406
4,263407
3,263408
3,263409
2,263411
1,263412
3,263413
4,263414
2,263415
1,263417
4,263418
4,263419
3,263420
1,263421
4,263422
1,263423
2,263426
3,263427
2,263428
2,263429
4,263430
3,263431
1,263432
4,263433
2,263434
2,263435
2,263436
3,263437
1,263438
3,263439
4,263440
1,263441
1,263442
4,263444
4,263445
4,263446
3,263447
1,263448
1,263449
2,263450
3,263451
1,263452
4,263453
4,263454
4,263455
3,263456
3,263457
2,263458
4,263459
1,263460
4,263461
4,263476
2,263477
4,263478
4,263479
4,263480
4,263481
1,263482
3,263485
1,263486
3,263487
4,263491
2,263492
2,263493
4,263495
4,263496
2,263497
4,263498
4,263499
3,263500
3,263501
2,263502
2,263503
3,263504
3,263505
3,263506
1,263507
2,263508
4,263509
1,263510
1,263511
3,263512
4,263513
2,263514
2,263515
1,263516
1,263517
2,263519
4,263520
1,263522
3,263523
2,263524
4,263525
4,263526
3,263527
1,263528
4,263529
1,263530
1,263531
4,263532
2,263534
3,263535
4,263536
4,263537
2,263538
4,263539
3,263540
1,263541
2,263542
4,263544
4,263545
1,263546
1,263547
3,263548
2,263549
1,263550
3,263551
3,263552
1,263553
2,263554
2,263555
2,263556
1,263557
1,263558
1,263559
1,263560
3,263561
4,263562
3,263563
4,263564
2,263565
2,263566
4,263567
2,263568
2,263570
2,263571
2,263572
2,263573
2,263574
4,263575
2,263576
1,263577
2,263578
1,263579
4,263580
1,263581
3,263582
1,263583
4,263585
4,263586
4,263587
1,263588
2,263589
3,263590
4,263591
4,263592
3,263593
3,263615
0,263616
2,263617
4,263618
4,263619
3,263621
4,263622
4,263623
1,263624
3,263625
3,263626
3,263627
4,263629
1,263630
4,263631
3,263632
1,263633
4,263634
4,263636
4,263637
3,263639
3,263640
3,263642
3,263643
3,263645
3,263647
3,263648
3,263649
0,263650
3,263651
4,263652
3,263653
3,263654
3,263655
1,263657
