label,index
1,523336
2,523337
0,523338
4,523339
0,523340
0,523341
2,523342
2,523343
1,523344
0,523347
0,523348
1,523349
4,523350
2,523351
3,523352
1,523353
0,523354
4,523356
1,523357
2,523358
4,523360
4,523361
0,523362
2,523363
2,523364
0,523365
1,523366
4,523367
1,523368
0,523369
1,523370
0,523371
4,523372
2,523373
0,523374
3,523375
2,523376
4,523377
2,523378
2,523379
1,523380
2,523407
3,523408
1,523410
2,523411
4,523412
2,523413
2,523414
3,523415
4,523416
1,523417
0,523418
2,523419
3,523420
3,523421
2,523422
1,523423
4,523424
1,523425
1,523426
3,523427
0,523429
4,523431
4,523432
1,523433
3,523434
4,523435
4,523436
1,523437
0,523438
2,523439
2,523440
1,523441
0,523442
2,523443
0,523444
0,523445
0,523446
0,523448
4,523449
3,523450
0,523451
2,523452
1,523454
2,523456
2,523457
1,523458
4,523459
4,523461
3,523462
0,523463
3,523464
1,523466
2,523467
3,523468
4,523469
2,523470
4,523471
4,523472
4,523473
2,523476
3,523477
3,523478
0,523479
0,523480
2,523481
1,523483
0,523484
1,523485
2,523510
4,523511
4,523512
1,523513
3,523514
0,523515
4,523516
2,523517
0,523518
4,523519
4,523520
2,523521
3,523522
2,523523
3,523524
1,523525
4,523526
1,523527
4,523534
0,523535
4,523536
3,523537
3,523538
1,523539
4,523540
4,523541
4,523542
2,523543
3,523544
4,523546
4,523547
1,523548
1,523549
2,523550
0,523551
4,523552
1,523553
4,523554
1,523555
4,523556
0,523557
0,523558
4,523559
2,523560
2,523562
3,523563
4,523564
0,523565
1,523566
0,523567
0,523568
0,523569
3,523570
3,523571
0,523572
3,523573
2,523574
1,523575
1,523576
1,523577
4,523579
2,523580
2,523581
2,523582
4,523584
1,523587
4,523588
1,523589
1,523597
1,523598
3,523599
2,523600
4,523601
0,523602
1,523603
3,523604
1,523605
4,523606
1,523607
2,523608
3,523613
3,523614
1,523615
1,523617
4,523618
1,523619
4,523620
2,523629
0,523651
1,523652
1,523682
4,523688
0,523785
0,523787
0,523793
2,523809
3,524053
2,524054
1,524078
4,524079
1,524081
3,524082
4,524083
2,524084
3,524085
0,524086
4,524087
4,524088
1,524090
1,524091
4,524092
0,524094
4,524095
2,524096
3,524097
1,524098
4,524099
3,524100
4,524101
0,524102
1,524103
4,524104
1,524105
1,524106
4,524107
4,524109
4,524110
4,524111
4,524112
3,524113
1,524114
2,524115
0,524116
4,524117
2,524118
3,524119
4,524120
3,524121
1,524122
4,524123
2,524124
2,524125
4,524180
1,524181
0,524182
2,524186
0,524187
0,524188
0,524189
4,524190
0,524191
2,524192
2,524193
2,524194
1,524195
1,524196
0,524197
1,524198
3,524199
2,524200
4,524201
2,524202
2,524203
0,524204
3,524205
0,524206
3,524207
4,524208
3,524209
3,524210
3,524211
1,524212
2,524214
4,524215
4,524216
3,524217
1,524218
3,524219
1,524220
0,524221
4,524222
0,524223
2,524224
4,524225
2,524226
1,524227
0,524228
3,524229
3,524230
1,524231
1,524232
0,524233
1,524234
3,524235
3,524236
0,524238
3,524239
0,524240
0,524241
1,524242
2,524243
0,524244
2,524245
0,524246
1,524247
1,524248
4,524250
4,524252
2,524253
4,524254
3,524256
1,524257
1,524258
1,524260
4,524261
1,524262
3,524263
4,524264
2,524265
4,524266
1,524267
2,524268
2,524269
1,524270
0,524271
3,524272
1,524273
0,524274
1,524275
3,524276
2,524277
4,524278
3,524279
0,524280
4,524281
1,524282
0,524283
1,524284
4,524285
1,524379
4,524380
2,524381
1,524384
3,524385
4,524386
4,524388
3,524389
3,524390
1,524391
4,524392
0,524393
1,524394
1,524396
3,524397
4,524398
1,524399
3,524401
4,524402
2,524403
1,524404
4,524405
4,524406
3,524407
3,524408
4,524409
4,524411
4,524412
4,524413
2,524414
4,524416
2,524417
0,524418
0,524419
4,524420
2,524422
2,524424
4,524425
4,524426
4,524427
4,524428
2,524429
4,524430
2,524431
2,524432
2,524433
0,524434
0,524435
0,524436
1,524437
0,524438
2,524439
2,524440
4,524441
2,524442
1,524443
3,524444
4,524445
4,524446
2,524447
1,524448
0,524449
1,524450
2,524451
1,524452
3,524453
4,524454
4,524455
1,524456
1,524457
4,524458
2,524459
2,524460
2,524461
2,524462
1,524463
0,524464
4,524465
2,524466
0,524467
4,524468
1,524469
2,524470
0,524471
3,524473
4,524474
2,524475
1,524476
4,524477
1,524478
4,524480
0,524481
2,524482
1,524483
1,524484
2,524486
0,524488
2,524489
0,524490
3,524492
3,524493
2,524496
2,524497
0,524498
3,524499
0,524501
1,524502
0,524503
1,524504
2,524505
0,524506
4,524507
0,524508
1,524509
0,524512
1,524514
2,524516
4,524517
3,524518
2,524519
4,524520
2,524521
2,524522
4,524523
1,524524
0,524525
0,524526
4,524527
0,524528
1,524529
1,524530
0,524531
0,524532
2,524533
4,524534
0,524535
0,524536
3,524538
3,524539
2,524540
1,524541
1,524542
4,524544
1,524545
1,524546
1,524547
2,524548
3,524549
2,524550
1,524551
2,524552
4,524553
2,524554
0,524555
0,524556
1,524557
1,524559
3,524560
4,524561
4,524562
4,524563
3,524564
2,524565
1,524567
0,524568
0,524569
3,524570
3,524571
0,524572
1,524573
0,524574
2,524575
2,524576
2,524577
4,524578
4,524579
4,524580
1,524581
2,524582
0,524583
1,524584
0,524585
3,524586
4,524587
4,524588
2,524589
1,524590
2,524591
1,524593
2,524594
4,524595
1,524596
1,524597
0,524598
4,524599
3,524600
3,524602
3,524603
4,524604
2,524605
1,524606
1,524608
3,524610
2,524611
0,524612
1,524613
4,524614
0,524615
4,524616
1,524617
2,524618
0,524619
4,524620
2,524621
4,524622
1,524623
2,524625
4,524626
2,524627
4,524628
0,524629
4,524630
2,524631
4,524632
4,524633
2,524634
1,524635
4,524636
4,524637
0,524638
3,524639
2,524640
4,524641
0,524642
2,524643
3,524644
4,524645
3,524646
3,524647
4,524648
3,524649
2,524650
4,524651
4,524652
2,524653
4,524656
4,524657
2,524658
1,524659
3,524660
3,524661
4,524662
2,524663
4,524664
0,524665
0,524667
2,524668
2,524669
4,524670
3,524671
0,524672
0,524673
3,524674
3,524675
3,524676
0,524677
0,524678
1,524679
2,524680
1,524681
3,524682
2,524683
3,524684
2,524685
3,524686
0,524687
2,524688
3,524689
2,524690
4,524691
0,524692
0,524693
4,524694
4,524695
4,524696
1,524697
2,524698
1,524699
4,524700
1,524701
4,524702
0,524703
2,524704
4,524705
3,524706
0,524707
0,524708
2,524709
0,524710
1,524711
0,524712
2,524713
0,524714
3,524727
4,524728
1,524729
0,524730
4,524731
0,524732
0,524733
0,524734
2,524735
2,524736
0,524737
1,524738
2,524739
1,524740
4,524741
4,524742
0,524744
1,524745
4,524746
1,524747
4,524748
3,524749
3,524750
1,524751
4,524752
1,524760
2,524761
2,524762
4,524763
0,524765
1,524766
4,524767
0,524768
4,524769
4,524770
1,524771
3,524772
3,524773
2,524774
3,524775
1,524776
4,524777
4,524779
4,524780
2,524781
1,524782
1,524783
3,524784
2,524791
4,524792
3,524793
2,524794
4,524795
4,524796
1,524797
0,524798
3,524799
1,524800
2,524801
1,524802
4,524803
2,524804
3,524805
4,524806
4,524807
3,524816
0,524817
2,524818
2,524819
0,524826
1,524829
4,524831
1,524832
4,524833
0,524834
2,524835
4,524837
2,524838
1,524840
2,524841
2,524842
3,524843
4,524844
4,524845
0,524846
4,524847
0,524850
1,524851
0,524852
0,524853
1,524854
1,524855
1,524856
4,524859
2,524862
1,524863
3,524866
1,524867
1,524868
1,524874
0,524880
1,524881
4,524882
1,524896
2,524897
1,524900
1,524901
0,524903
2,524907
2,524908
2,524909
4,524910
1,524917
3,524921
3,524931
3,524937
3,524938
4,524942
1,524949
0,524950
4,524961
0,524969
0,524970
3,524980
4,524989
2,524990
2,524991
3,524992
1,524993
3,524994
0,524995
2,524996
4,525018
3,525021
4,525022
0,525023
3,525024
1,525025
4,525026
1,525027
4,525071
0,525072
4,525073
4,525353
3,525354
4,525355
2,525365
0,525375
3,525376
1,525377
1,525384
4,525385
1,525387
4,525388
0,525389
4,525390
3,525391
2,525392
1,525393
2,525394
2,525395
0,525396
2,525397
1,525398
1,525399
0,525400
4,525401
4,525402
2,525403
2,525404
2,525405
0,525406
4,525407
3,525408
4,525410
4,525411
0,525412
0,525413
0,525414
3,525415
3,525416
2,525417
3,525418
1,525420
4,525421
1,525422
3,525423
4,525424
3,525425
2,525426
3,525427
3,525428
3,525429
4,525492
