label,index
1,523490
1,523496
0,523502
0,523505
0,523508
0,523532
1,523628
1,523632
1,523635
0,523643
1,523650
0,523669
0,523672
0,523674
1,523705
0,523710
1,523711
1,523721
1,523735
0,523737
0,523739
0,523758
1,523763
1,523764
0,523767
0,523768
0,523777
0,523783
0,523797
1,523818
1,523822
0,523842
0,523855
1,523882
0,523884
0,523904
0,523906
1,523930
1,523945
1,523946
0,523965
0,523967
0,523986
0,524012
0,524047
0,524066
0,524132
0,524144
0,524150
0,524160
0,524161
1,524163
1,524170
0,524292
0,524294
0,524323
0,524344
1,524350
0,524354
0,524358
0,524361
0,524375
0,524377
1,524724
0,524758
0,524839
1,524857
1,524861
1,524885
1,524886
0,524905
0,524934
0,524952
0,524953
1,524963
0,524964
0,524972
1,524976
0,524977
0,524999
1,525003
0,525030
0,525039
0,525041
0,525042
0,525045
0,525047
0,525049
0,525054
1,525056
0,525058
0,525069
0,525087
0,525099
0,525102
1,525110
0,525111
1,525115
0,525118
1,525125
1,525131
0,525140
1,525141
0,525146
1,525149
0,525153
1,525157
1,525165
0,525168
0,525179
0,525187
0,525188
0,525193
0,525201
0,525208
1,525212
0,525213
0,525216
0,525233
0,525235
0,525238
0,525245
0,525249
1,525256
1,525273
0,525275
1,525290
0,525308
0,525321
0,525334
1,525336
1,525345
1,525369
0,525448
0,525454
1,525462
0,525470
0,525560
0,525584
1,525608
0,525610
1,525697
0,525770
0,525803
0,525806
0,525818
0,525823
1,525869
1,525903
0,525916
0,525928
0,525935
0,525945
0,525953
0,525958
0,525959
0,525998
0,526011
0,526020
0,526030
1,526075
0,527446
0,527450
0,527456
1,527460
0,527463
0,527507
0,527516
1,527520
0,527525
0,527527
0,527554
0,527561
0,527618
0,527670
0,527674
1,527689
0,527696
0,527701
1,527704
1,527705
0,527707
1,527711
0,527761
0,527764
0,527765
0,527771
0,527775
1,527781
1,527788
1,527791
0,527815
0,527822
0,527831
1,527835
0,527889
0,527927
1,527936
1,527947
0,527949
0,527997
0,528008
1,528009
0,528011
0,528022
0,528024
1,528034
1,528035
1,528045
0,528049
0,528072
0,528089
0,528094
0,528097
0,528107
0,528123
1,528131
0,528165
1,528171
1,528188
0,528192
0,528201
0,528207
1,528224
1,528230
1,528233
1,528249
1,528250
1,528265
0,528277
0,528283
0,528288
0,528305
0,528312
0,528339
1,528340
0,528348
0,528354
1,528363
0,528366
1,528372
1,528375
0,528387
1,528409
0,528427
0,528449
1,528450
0,528456
1,528481
0,528515
0,528519
0,528523
0,528541
0,528555
0,528566
0,528580
0,528585
0,528598
1,528599
0,528601
0,528604
0,528618
1,528621
1,528642
0,528653
1,528655
