label,index
1,1010
0,1015
1,1019
0,1029
1,1035
1,1042
1,1043
1,1045
1,1048
1,1055
1,1056
0,1073
0,1078
1,1084
1,1085
0,110
0,1104
0,111
1,1144
1,115
1,1151
0,1153
1,117
0,1170
0,1183
0,1189
1,1225
0,1228
1,1229
1,1230
1,1249
1,1251
1,1253
0,1261
1,1262
1,1306
0,132
0,1339
1,1349
0,1350
0,1357
1,1359
0,1360
0,1373
1,1393
1,1395
0,1414
0,1429
0,1454
0,1467
0,14743
0,14744
0,1480
1,1488
0,1491
1,14937
0,1495
0,14955
0,1496
1,14961
1,14976
1,14982
0,14991
1,14992
0,15002
0,15028
0,15037
1,15052
0,15055
1,15056
0,15063
1,15068
0,15069
1,15070
0,15078
0,15088
0,15094
1,15097
1,15098
1,15101
1,15105
0,15107
0,1511
1,15113
1,15118
0,15121
1,15126
0,15128
1,15134
0,15136
0,15138
1,15139
0,15143
1,15146
0,15152
0,15156
0,15158
0,15164
0,15176
0,15180
1,15181
0,15183
1,15195
1,15198
0,15202
0,15207
0,15215
1,15220
1,15225
1,15226
1,15228
1,15231
0,15240
0,15246
1,15247
0,15252
1,15268
0,15270
0,15274
0,15278
0,1528
0,15284
1,15285
0,15287
1,15294
0,15296
1,15304
0,15309
0,15310
0,15324
0,15325
0,15345
0,15365
0,15370
1,15373
1,15383
1,15384
1,15391
0,15394
1,15398
1,15400
1,15404
0,15407
0,15412
1,15415
1,15416
1,15434
0,15436
1,15443
0,15449
1,15451
1,15458
1,15463
1,15481
1,15482
0,15483
0,15484
0,15500
1,15504
1,15506
0,15507
1,15510
0,15515
1,15520
1,15521
1,15522
1,15523
0,15530
0,15536
0,15538
1,15541
0,15542
1,15543
0,15545
1,15552
1,15553
0,15556
0,1556
0,15566
1,15569
1,1557
0,15572
0,15576
0,15580
0,15588
1,1560
0,15603
0,15618
1,15629
0,1563
1,15631
0,15632
1,15633
1,15639
0,15641
0,15643
1,15647
1,15651
0,15652
1,15664
0,15669
0,1567
1,15674
1,15679
0,15680
0,15681
1,15685
0,15686
0,15687
0,15688
1,15692
0,15693
1,15698
0,1572
1,15722
0,1573
0,15731
0,15732
1,15735
0,1574
0,15747
0,1575
0,1576
0,1577
1,15770
0,15772
0,15777
0,1578
0,15781
0,15785
0,15786
0,15787
0,1579
1,15793
0,15794
0,15795
0,15802
1,15803
0,15809
0,15810
1,15812
1,15813
0,15818
1,15819
0,1582
1,15826
0,15828
0,15829
0,1583
0,1584
0,1585
1,15850
1,15862
1,15863
1,15865
1,15866
0,15872
1,15894
0,15895
1,15896
1,15897
0,15898
0,15905
0,15923
1,15936
0,15939
1,15942
1,15944
0,15945
1,15948
1,15949
1,15950
1,15952
0,15953
1,15956
0,15958
0,15966
1,15967
0,15968
0,15987
1,15998
1,16001
0,16003
1,16004
1,16005
0,16011
1,16012
0,16017
1,16019
1,16022
0,16023
0,16027
1,16028
0,16029
0,16034
1,16046
1,16048
1,16050
0,16056
1,16057
1,16059
0,16060
0,16070
1,16071
0,16075
1,16094
1,16096
1,16099
1,1610
1,16108
1,16110
1,16111
0,16112
1,16113
1,16126
0,16134
0,16138
1,16139
0,16140
1,16145
1,16153
1,16154
0,16159
0,1616
0,16167
1,16178
0,16184
1,16208
0,16218
0,16221
1,16222
0,16226
1,1623
0,16231
1,16249
1,16259
0,16262
0,16268
1,16273
0,16282
1,16286
1,16299
1,16302
0,16303
0,16304
0,16305
1,16307
1,16308
1,16310
1,16311
0,16313
1,16326
0,16332
0,16336
1,16340
0,16341
1,16350
1,16356
1,16358
1,16362
0,16364
0,16367
1,16369
0,16371
0,16372
0,16381
0,16389
1,1639
1,16392
1,16395
0,16402
0,16404
0,16405
1,16417
0,16425
0,16426
0,16433
0,16448
0,16455
0,16462
0,16463
0,16469
0,16475
0,16477
0,16480
1,16483
0,16484
1,16488
1,16494
0,16504
1,16507
1,16511
0,16513
0,16520
0,16521
0,16526
0,16528
0,16539
0,16545
1,16547
0,16550
0,16556
1,16570
0,16572
0,16573
0,16577
1,16579
0,16584
1,16585
0,16593
1,16600
0,16603
1,16608
0,16615
1,16631
1,16644
0,16680
1,16695
0,16698
0,16710
0,16731
0,16735
0,16748
0,16768
0,16774
0,16777
