label,index
2,1007
0,1008
1,1012
0,1022
2,1027
3,1028
2,1036
3,1046
3,1050
3,1054
2,1058
2,1059
0,1062
3,1063
3,1069
2,107
0,1075
2,108
3,1088
2,109
3,1097
1,1105
3,1106
3,1108
1,1114
2,112
0,1126
3,1132
2,1137
2,1145
3,1146
2,1154
3,1159
3,1164
2,1169
3,1175
3,1178
2,1179
3,118
1,1182
3,1184
2,1257
0,1258
3,1271
1,1278
1,128
0,1291
0,1309
3,131
1,1311
3,1314
3,1319
0,1321
0,1323
3,1324
2,1332
1,1340
0,1346
3,1351
3,1362
1,1365
0,1376
2,1406
0,1412
2,1424
3,14258
2,14260
2,14261
3,14263
1,14266
1,14268
0,14271
2,14273
3,14276
3,14277
3,14278
3,14279
3,14280
0,14281
0,14284
3,14286
3,14287
2,14292
1,14293
2,14294
3,14295
3,14296
2,14299
3,14302
0,14306
1,14309
3,1431
1,14310
3,14313
0,14315
0,14316
3,14317
3,14319
3,14320
3,14321
0,14323
3,14324
2,14326
2,14327
1,14331
1,14332
3,14333
3,14334
2,14335
3,14337
2,14343
3,14344
2,14345
0,14346
3,14349
2,14350
3,14351
2,14352
3,14353
3,14354
2,14359
1,14360
0,14361
3,14363
3,14364
2,14365
3,14367
3,14368
1,14369
3,14370
1,14374
0,14375
1,14376
2,14377
0,14378
0,14379
2,14381
3,14382
3,14383
3,14386
3,14387
3,14391
2,14395
3,14396
1,14398
0,14399
0,14401
1,14404
2,14406
2,14407
3,14408
3,14409
2,1441
1,14412
3,14413
2,14414
3,14415
3,14416
2,14418
2,14420
3,14422
3,14423
3,14425
1,14428
2,14429
3,1443
0,14431
0,14432
2,14433
0,14435
3,14439
1,14441
0,14442
2,14443
3,14445
2,14446
2,14447
2,14448
1,14449
3,1445
3,14452
0,14453
2,14458
3,14462
3,14465
3,14466
2,14467
2,14468
3,14472
2,14476
0,14477
3,14478
3,14479
2,14480
0,14481
0,14483
2,14484
3,14485
3,14486
3,14487
3,14490
3,14491
2,14492
2,14493
3,14494
2,14496
3,14497
2,14499
3,145
0,1450
1,14502
3,14503
1,14504
2,14506
3,14507
3,14508
3,14511
3,14512
2,14514
3,14515
0,14516
2,14518
2,14519
2,14525
3,14527
2,14528
2,14529
2,14530
3,14531
3,14532
0,14533
2,14534
3,14535
1,14539
0,14545
3,14551
3,14552
2,14556
3,14557
0,14561
3,14562
3,14563
2,14567
2,14580
2,14581
0,14582
3,14583
3,14585
2,14586
1,14587
0,1459
2,14591
3,14592
0,14593
3,14594
3,14595
1,14596
3,146
3,14602
3,14603
2,14604
2,14613
0,14614
0,14617
3,14618
0,1462
1,14622
2,14623
3,14625
2,14632
1,14633
3,14634
2,14635
0,14644
3,14645
1,14647
2,14648
3,14649
2,14651
3,14653
0,14656
3,14657
1,14659
2,14660
3,14661
3,14664
3,14665
3,14666
2,14670
3,14671
1,14675
0,14676
3,14677
2,14678
0,14680
0,14682
1,14686
3,14687
3,1469
3,14691
2,14692
3,14693
2,14695
0,14697
0,14701
2,14702
3,14703
2,14708
2,14709
3,14714
3,14716
2,14719
3,1472
0,14721
0,14722
3,14723
3,14726
2,14727
2,14728
0,14729
0,14730
2,14734
1,14735
2,14737
3,14738
3,14739
3,14740
0,14751
3,14752
3,14755
2,14756
3,14758
3,14760
2,14763
3,14765
3,14766
0,1477
3,14772
3,14775
3,14776
0,14779
1,14780
2,14781
2,14785
0,14786
2,14787
3,14788
2,14791
1,14792
3,14794
3,14797
1,14799
0,14801
3,14802
0,14803
0,14805
0,14809
3,14813
3,14814
3,14815
0,14818
2,14822
3,14823
3,14824
3,14825
3,14826
0,14827
3,14828
3,14829
0,1483
3,1484
0,1489
0,14891
0,14892
0,14894
1,14895
2,14897
3,14898
2,14899
0,1490
1,14900
2,14901
2,14902
2,14905
2,14906
3,14911
0,1492
3,14936
3,14940
3,14947
3,14949
3,14950
0,14958
0,14959
0,14960
1,14974
0,14975
1,14978
0,14979
3,14986
3,14987
2,14993
3,14994
3,14999
0,15003
3,15004
3,15005
3,15008
3,15009
0,15014
