,OBJECTID,idf.kw,FootprintArea.m2,building.area.m2
11,37,SingleFamily-pre-1980,91.31639824081252,69.3963
14,46,SingleFamily-2004,99.9097629694181,193.0462
20,52,MultiFamily-pre-1980,94.01488962319468,189.7018
24,57,SingleFamily-pre-1980,341.02805783596926,314.1878
28,63,SingleFamily-2004,268.2055012603694,325.5216
30,65,SingleFamily-pre-1980,132.55448144921715,101.4468
31,66,MultiFamily-pre-1980,147.33045567293064,173.723
32,67,MultiFamily-pre-1980,114.99620961599918,196.7622
34,69,SingleFamily-pre-1980,101.21980339657202,157.4655
36,75,SingleFamily-pre-1980,55.67302988992506,80.2656
37,76,MultiFamily-pre-1980,110.20953795847105,281.2083
38,77,SingleFamily-pre-1980,105.81233983101224,125.415
39,78,SingleFamily-pre-1980,176.18682959876935,142.4157
40,79,SingleFamily-pre-1980,74.830019093794,63.7294
41,80,SingleFamily-2013,78.14109336369377,104.048
42,81,SingleFamily-pre-1980,91.88323668879625,167.7774
43,82,MultiFamily-pre-1980,88.6613785364268,101.7255
44,83,SingleFamily-pre-1980,69.44718632564884,46.1713
45,88,SingleFamily-2004,359.6952015408191,457.4396
58,107,SingleFamily-2004,329.50609730346656,397.9836
59,108,SingleFamily-pre-1980,115.44913165296722,88.5337
60,109,SingleFamily-pre-1980,75.18147718500806,129.2239
61,110,MultiFamily-pre-1980,120.03205618706647,129.0381
62,111,MultiFamily-pre-1980,96.7557693730902,102.0042
63,112,SingleFamily-pre-1980,74.34130000454141,40.1328
66,115,MultiFamily-pre-1980,67.04517813480645,125.9724
67,117,MultiFamily-pre-1980,92.55146293806905,124.486
68,118,SingleFamily-pre-1980,75.57669623666207,59.5489
70,128,SingleFamily-pre-1980,153.31834319285062,152.1702
72,131,SingleFamily-pre-1980,118.63157440512364,148.1755
73,132,MultiFamily-pre-1980,127.86785294523276,175.581
81,145,SingleFamily-pre-1980,87.5007570300241,61.8714
82,146,SingleFamily-pre-1980,421.159757150752,713.472
83,155,SingleFamily-2004,82.91076018702125,71.6259
84,156,SingleFamily-2013,89.21793975934274,175.0236
86,158,SingleFamily-pre-1980,79.83680903738272,60.1063
88,168,MultiFamily-pre-1980,174.57731090081637,226.9547
89,169,SingleFamily-pre-1980,130.79232372224442,189.7018
90,170,MultiFamily-2004,183.67663862805293,383.4912
91,175,SingleFamily-pre-1980,194.00923153329703,153.0063
93,177,SingleFamily-2004,498.45581629172057,856.1664
94,181,SingleFamily-pre-1980,87.41087602026178,82.4023
95,182,SingleFamily-pre-1980,93.21446397836328,71.533
96,187,SingleFamily-pre-1980,88.30913746660941,136.0985
97,188,SingleFamily-pre-1980,144.28060924634823,175.1165
98,189,SingleFamily-2004,510.7891301001272,545.323
99,193,SingleFamily-2004,76.46558129523294,110.7368
100,194,MultiFamily-pre-1980,88.98521722599365,110.1794
101,195,SingleFamily-pre-1980,228.1831623015104,252.8738
102,196,SingleFamily-pre-1980,85.81821645063832,68.0028
103,197,SingleFamily-2004,94.17250679154856,156.6294
104,198,SingleFamily-pre-1980,229.97700532137029,341.1288
105,202,SingleFamily-pre-1980,129.08326191610317,137.3991
106,203,SingleFamily-pre-1980,43.480427469538704,63.2649
107,204,SingleFamily-pre-1980,143.97026531622538,156.5365
108,207,SingleFamily-2004,177.2444357609252,188.6799
109,215,MultiFamily-pre-1980,66.0019639823792,123.1854
111,244,MultiFamily-pre-1980,166.30057094538748,234.2938
117,263,MultiFamily-pre-1980,216.3944087784828,323.292
118,268,MultiFamily-pre-1980,117.11479258774123,121.9777
119,273,SingleFamily-pre-1980,99.72106417617604,158.6732
120,274,MultiFamily-pre-1980,143.70634714756514,139.0713
121,278,SingleFamily-pre-1980,127.40249905526184,151.5199
122,280,SingleFamily-2004,556.6402647957008,830.3402
123,307,MultiFamily-pre-1980,127.1923262694214,178.8325
124,308,SingleFamily-pre-1980,308.29797600560204,155.143
125,310,SingleFamily-2013,94.4526171260296,147.3394
126,319,MultiFamily-pre-1980,150.2271999869444,195.8332
127,320,SingleFamily-pre-1980,103.138322273131,121.5132
129,322,SingleFamily-2004,230.99779134256812,449.636
130,326,SingleFamily-pre-1980,129.93057800191286,209.2108
131,327,MultiFamily-pre-1980,135.9448307074877,253.9886
132,328,SingleFamily-pre-1980,94.54633986139022,134.705
135,337,MultiFamily-pre-1980,216.52477163242912,222.031
136,338,MultiFamily-pre-1980,74.86330309436886,93.9219
137,339,MultiFamily-pre-1980,121.40483476144712,229.3701
138,340,SingleFamily-pre-1980,101.9047558524826,94.0148
139,342,SingleFamily-pre-1980,202.54330652878872,324.7784
141,349,SingleFamily-pre-1980,284.46287181689144,164.6188
142,350,SingleFamily-2004,164.54707315870056,148.0826
145,353,MultiFamily-pre-1980,117.555730103726,191.374
146,354,SingleFamily-pre-1980,234.59992017897235,207.9102
147,355,SingleFamily-pre-1980,138.6991571725612,92.0639
155,364,MultiFamily-pre-1980,82.81957289955618,465.7077
156,365,MultiFamily-pre-1980,145.08421123554942,258.6336
157,366,MultiFamily-pre-1980,144.65071219182872,199.3634
158,367,MultiFamily-2004,302.3969355890049,334.0684
160,382,MultiFamily-pre-1980,133.45363673837596,211.7191
166,420,SingleFamily-2004,157.04739546373426,221.3807
167,421,MultiFamily-pre-1980,188.3456179322352,169.5425
169,426,SingleFamily-pre-1980,183.81400807519037,255.2892
170,427,MultiFamily-pre-1980,118.07896606914012,231.8784
172,442,SingleFamily-pre-1980,221.33049907868832,384.4202
173,449,SingleFamily-pre-1980,80.01959946136427,61.2211
175,451,SingleFamily-2004,244.60942951316684,113.4309
176,455,SingleFamily-pre-1980,265.55651847143105,348.0034
177,459,MultiFamily-pre-1980,103.08695526615494,80.6372
178,462,SingleFamily-2004,83.56174923823541,86.2112
181,467,SingleFamily-pre-1980,75.20032731065952,70.604
182,474,SingleFamily-pre-1980,107.38642235288565,170.8431
183,482,SingleFamily-pre-1980,92.6155517508566,77.9431
184,486,SingleFamily-pre-1980,51.87159976038386,89.184
185,487,MultiFamily-pre-1980,116.87341394217572,161.646
186,489,SingleFamily-pre-1980,82.34032494589766,109.8078
187,490,SingleFamily-2004,81.61793326345166,100.1462
189,504,MultiFamily-2004,92.64356944972027,133.1257
191,509,MultiFamily-2004,196.94175840932343,283.4379
193,512,MultiFamily-pre-1980,163.19516279366863,183.013
194,513,SingleFamily-pre-1980,111.8334239034419,40.876
198,524,SingleFamily-pre-1980,488.1862718389267,760.4794
199,529,MultiFamily-pre-1980,125.90470193390372,143.066
200,530,SingleFamily-2004,186.3131287987341,252.4093
206,550,SingleFamily-pre-1980,459.2447965119215,478.435
207,554,MultiFamily-pre-1980,100.813933034693,206.4238
209,556,SingleFamily-pre-1980,146.36980876966754,103.3048
210,557,SingleFamily-2004,108.93347395748827,188.9586
211,558,SingleFamily-pre-1980,84.9877710280751,64.8442
212,563,SingleFamily-pre-1980,77.76672234344625,59.2702
214,565,SingleFamily-pre-1980,125.95082151277832,190.3521
215,566,SingleFamily-pre-1980,107.3169468506388,78.2218
216,567,SingleFamily-pre-1980,72.469638957057,57.6909
217,569,SingleFamily-pre-1980,386.9469732092784,531.0164
219,572,SingleFamily-2004,1471.0393385822076,6344.9771
220,574,SingleFamily-2004,184.1641912055455,213.1126
221,577,MultiFamily-pre-1980,80.78972314336883,104.048
222,578,MultiFamily-2004,173.66420855122465,231.1352
223,588,MultiFamily-pre-1980,77.35134476067378,58.4341
226,596,SingleFamily-2004,669.5656737864017,20613.9526
227,600,MultiFamily-pre-1980,187.16621952197625,260.2129
228,601,SingleFamily-pre-1980,87.66463802469237,97.0805
229,603,MultiFamily-2004,136.0113185483042,183.942
230,604,SingleFamily-pre-1980,48.13390373163733,61.1282
233,610,MultiFamily-2004,252.03941021848655,379.7752
234,612,SingleFamily-pre-1980,168.15253921241194,196.3906
235,613,SingleFamily-pre-1980,83.07012789439048,126.1582
236,618,MultiFamily-pre-1980,101.1062629829185,161.9247
237,619,MultiFamily-pre-1980,94.18884644061154,125.6937
238,620,SingleFamily-2004,91.70738733920012,127.6446
239,621,SingleFamily-pre-1980,124.08745120624582,224.2606
240,624,MultiFamily-pre-1980,114.20712340113737,146.3175
241,628,MultiFamily-pre-1980,175.9803787211689,196.2048
242,632,MultiFamily-2004,227.0619037182209,592.0517
245,636,MultiFamily-2004,284.6281152251902,363.4248
246,637,MultiFamily-pre-1980,81.15357481017253,89.9272
247,640,SingleFamily-pre-1980,177.10683555439812,147.3394
251,658,MultiFamily-pre-1980,225.80438624444295,278.0497
252,661,SingleFamily-pre-1980,100.47921715574672,72.9265
253,664,MultiFamily-pre-1980,237.84831967039867,288.919
256,669,MultiFamily-pre-1980,83.34500755334918,88.6266
258,671,SingleFamily-pre-1980,94.58807661164008,82.3094
259,674,SingleFamily-pre-1980,103.32256798256596,82.8668
263,695,MultiFamily-pre-1980,168.1408635365531,383.7699
264,696,MultiFamily-pre-1980,219.4294794737248,289.848
265,700,MultiFamily-2004,98.90203730339714,145.6672
266,704,MultiFamily-pre-1980,162.3270984667371,173.4443
267,705,SingleFamily-2004,165.3483093464986,221.3807
269,708,MultiFamily-pre-1980,125.3903131313074,110.9226
270,709,SingleFamily-pre-1980,145.91379252824615,122.628
271,710,MultiFamily-2004,94.38456635073145,147.3394
272,713,MultiFamily-pre-1980,154.94103091367447,215.3422
273,716,SingleFamily-2004,340.80010689626386,314.1878
275,720,SingleFamily-2004,476.4426973986917,812.1318
276,721,MultiFamily-pre-1980,155.84431786830095,216.8286
277,723,SingleFamily-pre-1980,101.41343811868828,73.5768
278,725,MultiFamily-2004,147.7314616624089,269.41
279,726,MultiFamily-pre-1980,112.05695421233196,105.5344
280,727,MultiFamily-pre-1980,136.1034267286037,210.1398
281,728,MultiFamily-2004,113.3959548746629,276.842
282,729,MultiFamily-pre-1980,133.10526390670336,223.7032
283,733,SingleFamily-pre-1980,88.53643910929533,118.2617
287,739,SingleFamily-pre-1980,79.77335358453139,70.604
289,766,SingleFamily-2004,235.2069262890409,285.6675
291,768,SingleFamily-pre-1980,122.9886709249434,183.013
292,778,SingleFamily-pre-1980,88.72366839834042,66.3306
295,784,SingleFamily-pre-1980,95.62986318609362,71.3472
296,787,SingleFamily-pre-1980,102.15058487542876,100.332
298,789,SingleFamily-pre-1980,66.9024176656093,59.9205
299,790,SingleFamily-pre-1980,179.6433744983775,260.3987
301,794,MultiFamily-pre-1980,91.2957793285668,130.989
302,798,MultiFamily-pre-1980,117.8301556936634,96.9876
306,805,MultiFamily-pre-1980,126.9311831857592,144.7382
307,806,SingleFamily-pre-1980,101.56631511055714,88.255
308,809,SingleFamily-pre-1980,219.1275871597481,310.4718
311,825,SingleFamily-pre-1980,109.23272777963054,104.2338
312,828,MultiFamily-pre-1980,94.28711870863346,133.776
313,830,SingleFamily-pre-1980,266.16257542468907,385.1634
314,834,MultiFamily-2004,129.39224232666135,191.5598
315,835,SingleFamily-2004,74.62317882869905,104.048
316,837,SingleFamily-pre-1980,167.4746859986483,166.3839
318,844,MultiFamily-2004,51.16661637056386,139.35
319,845,SingleFamily-pre-1980,75.06165014435,79.3366
320,850,SingleFamily-pre-1980,87.22964486517893,70.4182
322,858,SingleFamily-pre-1980,97.78901031585556,108.693
323,859,MultiFamily-pre-1980,85.45419001789028,95.5012
324,860,SingleFamily-pre-1980,77.02609820856708,81.2875
327,865,SingleFamily-pre-1980,151.93659790384393,139.1642
330,868,MultiFamily-pre-1980,87.87438444536699,100.332
331,870,SingleFamily-2004,74.4710273317032,80.0798
333,875,SingleFamily-2004,183.09977981290135,223.6103
334,882,SingleFamily-pre-1980,267.1710390393463,215.8996
337,889,SingleFamily-pre-1980,98.73061537647936,87.4189
338,891,SingleFamily-pre-1980,117.71886621097104,108.0427
340,894,SingleFamily-pre-1980,207.7887281116727,147.8968
342,899,SingleFamily-pre-1980,80.24634776160147,61.7785
343,904,MultiFamily-pre-1980,117.19886590405424,191.2811
344,905,SingleFamily-2004,219.88679729386703,206.238
345,908,MultiFamily-pre-1980,165.20910598302822,289.0119
350,916,MultiFamily-pre-1980,107.74877164441703,87.7905
351,918,MultiFamily-pre-1980,193.05253684467212,263.9289
353,920,MultiFamily-pre-1980,130.7754760065322,131.918
354,922,MultiFamily-pre-1980,153.0778234311958,169.6354
355,923,MultiFamily-pre-1980,88.90041340334936,112.9664
356,924,SingleFamily-2004,237.91697830105025,348.375
357,925,MultiFamily-pre-1980,200.06321021147036,245.7205
358,929,SingleFamily-pre-1980,68.44200950405077,63.7294
359,930,MultiFamily-pre-1980,211.32065959296213,375.6876
360,935,SingleFamily-pre-1980,127.432694552909,104.4196
361,936,MultiFamily-2004,316.3326033354443,501.66
363,941,SingleFamily-pre-1980,486.7352109667486,477.8776
364,942,MultiFamily-pre-1980,184.05437774756905,241.6329
366,952,SingleFamily-pre-1980,78.47673513275551,120.77
368,959,MultiFamily-2004,189.04684751492508,303.3185
369,960,SingleFamily-pre-1980,81.34433371516802,146.5962
370,961,SingleFamily-pre-1980,163.98028123564012,257.333
371,962,SingleFamily-pre-1980,96.2586646053427,97.6379
372,965,MultiFamily-pre-1980,103.61944360618024,169.5425
373,966,MultiFamily-pre-1980,108.06864686758684,210.883
374,967,MultiFamily-2004,99.63150494740502,161.8318
375,971,SingleFamily-pre-1980,145.74833912507845,220.7304
376,972,MultiFamily-2004,165.7006642416588,371.6
378,977,SingleFamily-2004,90.49435094673372,132.2896
380,979,SingleFamily-pre-1980,142.769879758102,245.256
381,980,MultiFamily-pre-1980,158.73009517110106,254.1744
382,982,SingleFamily-pre-1980,222.3038417101901,306.1055
383,984,SingleFamily-pre-1980,82.03314295235865,59.6418
384,987,SingleFamily-pre-1980,199.98941016108208,132.4754
386,998,MultiFamily-pre-1980,99.68420298030048,88.255
387,999,SingleFamily-pre-1980,104.04211874288136,122.0706
389,1007,SingleFamily-2004,149.1773636509589,227.605
390,1008,SingleFamily-pre-1980,135.91334375992506,103.0261
391,1010,MultiFamily-pre-1980,219.61252307284957,332.3962
393,1012,SingleFamily-pre-1980,81.71401195366896,117.7972
394,1015,MultiFamily-2004,174.53891328681985,231.5068
395,1019,MultiFamily-pre-1980,91.76599665999728,136.8417
396,1022,SingleFamily-2004,115.08403402915074,284.274
397,1027,SingleFamily-pre-1980,75.1828872430526,71.7188
398,1028,SingleFamily-2004,97.88723289172282,142.7873
399,1029,MultiFamily-pre-1980,45.20629333430762,55.4613
401,1035,MultiFamily-pre-1980,72.97528474395196,87.1402
402,1036,SingleFamily-pre-1980,108.07259700456368,82.8668
405,1042,MultiFamily-pre-1980,149.39238976551957,239.5891
406,1043,MultiFamily-pre-1980,113.22334620106196,209.3037
407,1045,MultiFamily-pre-1980,292.00645299148186,555.9136
408,1046,SingleFamily-pre-1980,136.61737195714167,123.557
409,1048,MultiFamily-2004,97.01744542164349,156.2578
411,1050,SingleFamily-pre-1980,432.4148508788256,722.6691
412,1054,SingleFamily-pre-1980,82.786900025258,111.8516
413,1055,MultiFamily-pre-1980,141.59368917929766,118.1688
414,1056,MultiFamily-2004,145.2397896518992,222.3097
415,1058,SingleFamily-2004,71.22736065802115,115.7534
416,1059,SingleFamily-pre-1980,67.07670531008422,57.9696
417,1062,SingleFamily-pre-1980,98.81533809557796,97.2663
418,1063,SingleFamily-2004,420.4233670763873,848.5486
419,1069,SingleFamily-pre-1980,240.16358586270968,225.9328
421,1073,MultiFamily-pre-1980,120.00881382470604,118.912
422,1075,SingleFamily-pre-1980,97.57891412348324,80.3585
424,1078,MultiFamily-pre-1980,111.88352553903012,290.8699
426,1084,MultiFamily-2004,266.1597554138664,287.1539
427,1085,MultiFamily-pre-1980,74.9078726726519,206.238
428,1088,SingleFamily-pre-1980,79.03263006345918,92.9
432,1097,SingleFamily-2004,526.962694187799,654.2947
435,1105,SingleFamily-pre-1980,497.5753147015756,533.3389
436,1106,SingleFamily-pre-1980,400.5038430483323,507.5127
437,1108,SingleFamily-pre-1980,100.99850249949684,145.2956
438,1114,SingleFamily-2004,409.932703002532,582.8546
444,1126,SingleFamily-pre-1980,89.70811108786302,62.4288
446,1132,SingleFamily-2004,425.51782114069226,718.6744
447,1137,SingleFamily-pre-1980,153.57400506242698,110.7368
451,1144,MultiFamily-pre-1980,128.84748336979257,254.6389
452,1145,SingleFamily-pre-1980,90.37258374741808,81.5662
453,1146,SingleFamily-2004,91.71945648026792,120.3984
454,1151,MultiFamily-pre-1980,82.26102943381592,93.0858
455,1153,MultiFamily-2004,84.9270171233649,278.7
456,1154,SingleFamily-pre-1980,226.3979991569069,345.2164
457,1159,SingleFamily-pre-1980,165.53459182124223,153.4708
458,1164,SingleFamily-pre-1980,286.8441591297785,205.2161
459,1169,SingleFamily-pre-1980,451.122283467676,456.7893
460,1170,MultiFamily-pre-1980,109.27513620887645,124.8576
461,1175,SingleFamily-pre-1980,111.19980898446836,85.0035
463,1178,SingleFamily-pre-1980,93.78905418885591,80.5443
464,1179,SingleFamily-2004,339.38227377355173,325.3358
465,1182,SingleFamily-pre-1980,402.2756889017994,503.6109
466,1183,MultiFamily-pre-1980,196.76650417464677,194.5326
467,1184,SingleFamily-2004,80.27279079629486,126.1582
469,1189,MultiFamily-pre-1980,81.92610366569126,119.9339
478,1225,MultiFamily-pre-1980,139.16363387635016,237.9169
479,1228,MultiFamily-2004,201.1804817686787,329.9808
480,1229,MultiFamily-pre-1980,131.41392720845485,126.5298
481,1230,MultiFamily-pre-1980,87.29667811762256,101.261
489,1249,MultiFamily-pre-1980,156.33568309504827,154.5856
490,1251,MultiFamily-pre-1980,121.47819267002409,136.1914
491,1253,MultiFamily-2004,195.8504178573213,294.6788
493,1257,SingleFamily-pre-1980,95.45698538640936,75.5277
494,1258,SingleFamily-pre-1980,91.84767763682012,110.6439
495,1261,MultiFamily-pre-1980,139.54489607697337,179.8544
496,1262,MultiFamily-2013,98.60512916757116,144.6453
500,1271,SingleFamily-pre-1980,91.16031659329836,125.9724
503,1278,SingleFamily-pre-1980,121.12053150044572,166.7555
509,1291,SingleFamily-pre-1980,476.17984370586055,477.8776
514,1306,MultiFamily-pre-1980,131.62439367466587,124.8576
515,1309,SingleFamily-pre-1980,109.05869395859624,90.0201
516,1311,SingleFamily-pre-1980,144.17298570817636,217.1073
518,1314,SingleFamily-pre-1980,483.2448694323352,477.8776
519,1319,SingleFamily-pre-1980,203.93106776514364,389.7155
520,1321,SingleFamily-pre-1980,91.78232837586384,72.2762
521,1323,SingleFamily-2004,165.41806276412703,266.623
522,1324,SingleFamily-2004,192.0123694732188,280.8367
523,1332,SingleFamily-pre-1980,85.8411209774086,58.527
525,1339,MultiFamily-pre-1980,134.839416220612,245.256
526,1340,SingleFamily-pre-1980,89.5636070821597,153.0992
527,1346,SingleFamily-pre-1980,75.08459000823864,122.9996
528,1349,MultiFamily-pre-1980,231.4421571077789,546.4378
529,1350,MultiFamily-pre-1980,107.4872618755083,159.788
530,1351,SingleFamily-pre-1980,412.3261978435294,508.5346
532,1357,MultiFamily-2004,86.07760590678352,146.5962
533,1359,MultiFamily-2004,133.436526827813,196.2048
534,1360,MultiFamily-pre-1980,97.19882270735594,133.2186
535,1362,SingleFamily-pre-1980,126.08647555956873,77.107
536,1365,SingleFamily-pre-1980,93.35262596330342,76.6425
539,1373,MultiFamily-pre-1980,73.08894484313865,111.48
540,1376,SingleFamily-2004,83.33697529359874,147.0607
543,1393,MultiFamily-pre-1980,278.2174899362685,372.9935
544,1395,MultiFamily-pre-1980,101.10087090665112,153.6566
547,1406,SingleFamily-pre-1980,124.18039561412296,127.8304
548,1412,SingleFamily-2004,208.4119182106721,371.9716
549,1414,MultiFamily-pre-1980,92.13073945961864,136.2843
553,1424,SingleFamily-pre-1980,101.79117739502652,81.1017
554,1429,MultiFamily-2004,193.03899833868317,284.6456
555,1431,SingleFamily-pre-1980,105.19172617478549,82.4952
557,1441,SingleFamily-2004,114.43540389497528,164.2472
559,1443,SingleFamily-pre-1980,193.1489396599448,168.3348
560,1445,SingleFamily-pre-1980,92.99500490361837,64.2868
561,1450,SingleFamily-pre-1980,84.54921355356903,67.5383
562,1454,MultiFamily-pre-1980,97.56682511671592,112.9664
564,1459,SingleFamily-pre-1980,90.33824589760208,74.1342
565,1462,SingleFamily-2004,83.00564076338978,156.4436
566,1467,MultiFamily-pre-1980,312.2377387872241,512.0648
567,1469,SingleFamily-pre-1980,107.96547134472758,105.7202
568,1472,SingleFamily-pre-1980,90.31260915157424,76.178
569,1477,SingleFamily-pre-1980,112.57173056856118,85.0035
570,1480,MultiFamily-2004,226.5162820800156,388.6936
572,1483,SingleFamily-pre-1980,79.06387030781308,112.3161
573,1484,SingleFamily-pre-1980,85.01142184869285,145.7601
574,1488,MultiFamily-pre-1980,123.00518389780017,225.1896
575,1489,SingleFamily-2004,160.73270501127126,244.5128
576,1490,SingleFamily-pre-1980,101.689321189797,165.362
577,1491,MultiFamily-pre-1980,181.16359088086415,171.6792
578,1492,SingleFamily-pre-1980,85.36157155167169,76.9212
579,1495,MultiFamily-pre-1980,121.99835031208856,159.788
580,1496,MultiFamily-2004,325.8515211344863,899.6436
581,1504,SingleFamily-pre-1980,482.6226994115983,477.8776
583,1509,SingleFamily-2004,337.4971746080195,278.7
584,1511,MultiFamily-pre-1980,137.1992491528823,182.6414
590,1522,SingleFamily-2004,263.72625461109305,422.8808
591,1523,SingleFamily-pre-1980,97.44668353940166,138.2352
593,1527,SingleFamily-pre-1980,109.40046599030174,47.6577
594,1528,MultiFamily-pre-1980,146.4056917906811,135.8198
596,1530,SingleFamily-pre-1980,69.20944897690528,54.5323
597,1533,SingleFamily-pre-1980,101.59355284578642,80.2656
598,1556,MultiFamily-pre-1980,151.5796638312869,367.0479
599,1557,MultiFamily-pre-1980,265.42774215271504,201.4072
600,1558,SingleFamily-2004,299.3862164133071,717.188
602,1560,MultiFamily-pre-1980,93.07036732620656,152.8205
605,1563,MultiFamily-pre-1980,124.67819770370716,193.1391
609,1567,MultiFamily-2004,136.6463669302039,266.8088
611,1572,MultiFamily-pre-1980,251.499133872158,260.8632
612,1573,MultiFamily-2004,278.04595581083765,225.0038
613,1574,MultiFamily-pre-1980,130.79592179838227,200.1995
614,1575,MultiFamily-pre-1980,114.5460377667846,178.368
615,1576,MultiFamily-pre-1980,180.51506679009728,184.871
616,1577,MultiFamily-pre-1980,154.24189214325332,168.9851
617,1578,MultiFamily-pre-1980,158.13149934622098,214.0416
618,1579,MultiFamily-2004,172.7080799973855,352.2768
619,1580,SingleFamily-2004,289.5672025590591,336.5767
620,1581,SingleFamily-pre-1980,90.42894599485476,100.0533
621,1582,MultiFamily-pre-1980,134.75791219948,203.451
622,1583,MultiFamily-pre-1980,386.9823697426721,346.7028
623,1584,MultiFamily-pre-1980,151.60838404850088,282.6018
624,1585,MultiFamily-pre-1980,141.27050615999764,206.1451
625,1602,SingleFamily-2013,481.4401637208518,397.8907
627,1610,MultiFamily-2004,203.25076601030935,243.8625
628,1612,SingleFamily-2013,359.8698605422539,753.1403
629,1616,MultiFamily-2013,118.39098234558462,241.0755
630,1623,MultiFamily-2013,197.85548473530017,1633.182
631,1625,SingleFamily-2013,357.0296839631103,472.861
632,1639,MultiFamily-pre-1980,80.91629305724386,73.391
634,1671,SingleFamily-pre-1980,106.92893867547411,117.8901
635,1672,SingleFamily-pre-1980,119.99460771147808,93.6432
638,1682,SingleFamily-2004,222.54762785580292,540.3993
639,1683,SingleFamily-pre-1980,118.1221494289856,92.9
640,1684,MultiFamily-pre-1980,147.11337052432717,193.9752
641,1687,MultiFamily-pre-1980,119.39361423270128,149.0116
642,1689,MultiFamily-pre-1980,28.909225607276444,224.3535
643,1690,MultiFamily-2004,335.868398705323,776.2724
644,1691,MultiFamily-pre-1980,149.10210411630496,298.7664
645,1693,SingleFamily-pre-1980,464.6427968455035,492.5558
649,1744,MultiFamily-pre-1980,126.32660179675122,204.1942
650,1745,SingleFamily-pre-1980,45.7741912634212,79.0579
651,1803,MultiFamily-2013,161.2821595966675,349.8614
654,1808,MultiFamily-pre-1980,156.77222823068837,246.3708
655,1832,SingleFamily-2004,332.6666329513964,423.0666
656,1833,SingleFamily-pre-1980,179.9485600898941,182.9201
657,1834,SingleFamily-2004,274.046857548933,195.8332
658,1835,SingleFamily-2004,232.91521016342776,408.3884
659,1836,MultiFamily-2004,234.08738041311847,293.2853
661,1838,SingleFamily-2004,159.78975283007472,231.7855
662,1841,MultiFamily-pre-1980,124.05701042992688,167.22
663,1842,MultiFamily-pre-1980,359.5859086516445,505.2831
666,1845,MultiFamily-pre-1980,726.9251620865169,53.5104
667,1846,SingleFamily-2013,232.8762285095716,221.2878
668,1849,MultiFamily-pre-1980,264.4370762379228,729.265
669,1852,MultiFamily-pre-1980,138.94583537408428,116.3108
670,1853,MultiFamily-pre-1980,170.81204783489568,256.0324
674,1908,SingleFamily-pre-1980,362.4593643319954,542.3502
676,1917,SingleFamily-2013,77.2370254538958,99.8675
679,1926,SingleFamily-pre-1980,128.08654650449077,135.5411
680,1927,MultiFamily-2013,214.8848271176672,301.925
705,2038,SingleFamily-pre-1980,59.844496971034594,37.16
710,2043,MultiFamily-2004,158.08154999836904,444.2478
711,2044,MultiFamily-pre-1980,185.15377110531236,499.802
712,2045,MultiFamily-pre-1980,279.19230769381085,457.068
717,2053,MultiFamily-pre-1980,44.08746545049469,229.2772
718,2055,MultiFamily-pre-1980,190.0669035954792,460.8769
719,2057,MultiFamily-2004,256.1688381896556,322.1772
720,2058,MultiFamily-pre-1980,217.07761337811792,335.9264
722,2063,MultiFamily-pre-1980,222.08921253890705,342.6152
723,2065,SingleFamily-pre-1980,158.37077069323428,110.2723
725,2069,SingleFamily-pre-1980,159.37497728503504,82.1236
726,2070,SingleFamily-pre-1980,33.101978875349275,116.6824
727,2071,SingleFamily-pre-1980,120.1098214648548,75.8064
728,2072,SingleFamily-pre-1980,221.0363437499869,130.4316
736,2088,MultiFamily-pre-1980,180.5004809416462,437.3732
738,2098,MultiFamily-pre-1980,121.47210362054666,195.09
739,2100,SingleFamily-2004,94.49604634650215,87.6976
740,2103,MultiFamily-pre-1980,207.71990435268597,215.528
741,2104,MultiFamily-pre-1980,31.21051114843253,135.634
742,2105,SingleFamily-pre-1980,197.75819754839128,44.592
743,2106,SingleFamily-pre-1980,232.1810280671344,114.4528
744,2107,SingleFamily-pre-1980,179.98866576840453,141.0222
745,2108,MultiFamily-2004,235.75029861362464,386.464
746,2109,MultiFamily-pre-1980,187.0757839893152,167.4058
747,2110,MultiFamily-pre-1980,146.10995849366688,342.1507
748,2111,SingleFamily-pre-1980,169.90562417359624,123.3712
749,2112,MultiFamily-pre-1980,186.38528539620216,460.784
753,2120,MultiFamily-pre-1980,89.80431726060229,490.1404
755,2123,SingleFamily-pre-1980,128.85691926763985,163.9685
756,2124,MultiFamily-pre-1980,170.64503887692362,151.2412
757,2125,MultiFamily-pre-1980,137.40919361000812,157.1868
758,2129,MultiFamily-pre-1980,146.77760857961474,277.9568
759,2130,SingleFamily-pre-1980,92.71825393906836,69.1176
760,2131,MultiFamily-pre-1980,289.6471143599708,271.9183
763,2136,MultiFamily-pre-1980,167.88644401928605,260.12
765,2139,MultiFamily-pre-1980,449.3140695226616,670.738
766,2140,MultiFamily-pre-1980,186.9212270495208,268.481
767,2143,MultiFamily-pre-1980,576.2526603758391,834.4278
768,2145,MultiFamily-pre-1980,490.8151833551502,714.2152
769,2146,SingleFamily-pre-1980,236.9107874318372,189.2373
770,2149,MultiFamily-pre-1980,271.6467421556229,189.516
771,2151,SingleFamily-pre-1980,171.25096132564175,132.7541
772,2152,MultiFamily-pre-1980,86.40668368599577,185.8929
773,2154,SingleFamily-pre-1980,91.07267741196586,54.811
774,2157,MultiFamily-pre-1980,203.4503741297636,239.1246
